"model","scenario","year","value","units","ensemble","variable"
"CanESM5","historical",1998,1.52378829338848,"W m-2","r15i1p1f1","heatflux"
"CanESM5","historical",1999,1.09360429338843,"W m-2","r15i1p1f1","heatflux"
"CanESM5","historical",2000,1.2305992933884,"W m-2","r15i1p1f1","heatflux"
"CanESM5","historical",2001,1.22473829338844,"W m-2","r15i1p1f1","heatflux"
"CanESM5","historical",2002,0.947493293388358,"W m-2","r15i1p1f1","heatflux"
"CanESM5","historical",2003,0.788430293388478,"W m-2","r15i1p1f1","heatflux"
"CanESM5","historical",2004,1.03876179338843,"W m-2","r15i1p1f1","heatflux"
"CanESM5","historical",2005,1.31055629338843,"W m-2","r15i1p1f1","heatflux"
"CanESM5","historical",2006,1.2724632933884,"W m-2","r15i1p1f1","heatflux"
"CanESM5","historical",2007,0.842895293388398,"W m-2","r15i1p1f1","heatflux"
"CanESM5","historical",2008,1.18680729338839,"W m-2","r15i1p1f1","heatflux"
"CanESM5","historical",2009,1.31506029338837,"W m-2","r15i1p1f1","heatflux"
"CanESM5","historical",2010,0.837893293388418,"W m-2","r15i1p1f1","heatflux"
"CanESM5","historical",2011,1.02751229338843,"W m-2","r15i1p1f1","heatflux"
"CanESM5","historical",2012,1.48419329338836,"W m-2","r15i1p1f1","heatflux"
"CanESM5","historical",2013,1.25150979338851,"W m-2","r15i1p1f1","heatflux"
"CanESM5","historical",2014,1.50932829338841,"W m-2","r15i1p1f1","heatflux"
"CanESM5","historical",1850,0.420919293388438,"W m-2","r16i1p1f1","heatflux"
"CanESM5","historical",1851,-0.0610467066115721,"W m-2","r16i1p1f1","heatflux"
"CanESM5","historical",1852,0.501141293388498,"W m-2","r16i1p1f1","heatflux"
"CanESM5","historical",1853,-0.159653706611532,"W m-2","r16i1p1f1","heatflux"
"CanESM5","historical",1854,0.299651293388418,"W m-2","r16i1p1f1","heatflux"
"CanESM5","historical",1855,-0.199818706611632,"W m-2","r16i1p1f1","heatflux"
"CanESM5","historical",1856,-0.0388057066115719,"W m-2","r16i1p1f1","heatflux"
"CanESM5","historical",1857,0.626283293388458,"W m-2","r16i1p1f1","heatflux"
"CanESM5","historical",1858,-0.447740706611612,"W m-2","r16i1p1f1","heatflux"
"CanESM5","historical",1859,0.107013293388478,"W m-2","r16i1p1f1","heatflux"
"CanESM5","historical",1860,-0.232300706611642,"W m-2","r16i1p1f1","heatflux"
"CanESM5","historical",1861,-0.791153706611552,"W m-2","r16i1p1f1","heatflux"
"CanESM5","historical",1862,-0.283788706611602,"W m-2","r16i1p1f1","heatflux"
"CanESM5","historical",1863,-0.455207706611572,"W m-2","r16i1p1f1","heatflux"
"CanESM5","historical",1864,-0.0173317066115422,"W m-2","r16i1p1f1","heatflux"
"CanESM5","historical",1865,0.547998293388458,"W m-2","r16i1p1f1","heatflux"
"CanESM5","historical",1866,0.0987582933884279,"W m-2","r16i1p1f1","heatflux"
"CanESM5","historical",1867,-0.551123706611532,"W m-2","r16i1p1f1","heatflux"
"CanESM5","historical",1868,-0.215877706611522,"W m-2","r16i1p1f1","heatflux"
"CanESM5","historical",1869,0.689068293388428,"W m-2","r16i1p1f1","heatflux"
"CanESM5","historical",1870,0.0508492933883979,"W m-2","r16i1p1f1","heatflux"
"CanESM5","historical",1871,0.137076293388348,"W m-2","r16i1p1f1","heatflux"
"CanESM5","historical",1872,-0.0773367066116419,"W m-2","r16i1p1f1","heatflux"
"CanESM5","historical",1873,-0.459753706611612,"W m-2","r16i1p1f1","heatflux"
"CanESM5","historical",1874,-0.0223637066116522,"W m-2","r16i1p1f1","heatflux"
"CanESM5","historical",1875,0.150860293388448,"W m-2","r16i1p1f1","heatflux"
"CanESM5","historical",1876,-0.112177706611602,"W m-2","r16i1p1f1","heatflux"
"CanESM5","historical",1877,0.542591293388468,"W m-2","r16i1p1f1","heatflux"
"CanESM5","historical",1878,0.039301293388478,"W m-2","r16i1p1f1","heatflux"
"CanESM5","historical",1879,0.182330293388378,"W m-2","r16i1p1f1","heatflux"
"CanESM5","historical",1880,0.161914293388408,"W m-2","r16i1p1f1","heatflux"
"CanESM5","historical",1881,-0.439923706611632,"W m-2","r16i1p1f1","heatflux"
"CanESM5","historical",1882,0.352073293388368,"W m-2","r16i1p1f1","heatflux"
"CanESM5","historical",1883,-0.915565706611592,"W m-2","r16i1p1f1","heatflux"
"CanESM5","historical",1884,-2.30611470661161,"W m-2","r16i1p1f1","heatflux"
"CanESM5","historical",1885,-0.292021706611502,"W m-2","r16i1p1f1","heatflux"
"CanESM5","historical",1886,-0.383865706611502,"W m-2","r16i1p1f1","heatflux"
"CanESM5","historical",1887,0.500518293388528,"W m-2","r16i1p1f1","heatflux"
"CanESM5","historical",1888,0.272198793388398,"W m-2","r16i1p1f1","heatflux"
"CanESM5","historical",1889,-0.0478127066115421,"W m-2","r16i1p1f1","heatflux"
"CanESM5","historical",1890,-0.184692706611572,"W m-2","r16i1p1f1","heatflux"
"CanESM5","historical",1891,-0.093657706611582,"W m-2","r16i1p1f1","heatflux"
"CanESM5","historical",1892,0.674132293388408,"W m-2","r16i1p1f1","heatflux"
"CanESM5","historical",1893,0.158327293388398,"W m-2","r16i1p1f1","heatflux"
"CanESM5","historical",1894,-0.00252170661156192,"W m-2","r16i1p1f1","heatflux"
"CanESM5","historical",1895,0.289604293388448,"W m-2","r16i1p1f1","heatflux"
"CanESM5","historical",1896,0.283479293388468,"W m-2","r16i1p1f1","heatflux"
"CanESM5","historical",1897,0.183848293388408,"W m-2","r16i1p1f1","heatflux"
"CanESM5","historical",1898,0.196019293388388,"W m-2","r16i1p1f1","heatflux"
"CanESM5","historical",1899,0.043019293388368,"W m-2","r16i1p1f1","heatflux"
"CanESM5","historical",1900,0.0196002933884181,"W m-2","r16i1p1f1","heatflux"
"CanESM5","historical",1901,0.322326293388468,"W m-2","r16i1p1f1","heatflux"
"CanESM5","historical",1902,-0.670063706611502,"W m-2","r16i1p1f1","heatflux"
"CanESM5","historical",1903,-0.420126706611522,"W m-2","r16i1p1f1","heatflux"
"CanESM5","historical",1904,-0.261271706611562,"W m-2","r16i1p1f1","heatflux"
"CanESM5","historical",1905,-0.188522706611522,"W m-2","r16i1p1f1","heatflux"
"CanESM5","historical",1906,0.168443293388378,"W m-2","r16i1p1f1","heatflux"
"CanESM5","historical",1907,0.217302293388368,"W m-2","r16i1p1f1","heatflux"
"CanESM5","historical",1908,-0.899795706611532,"W m-2","r16i1p1f1","heatflux"
"CanESM5","historical",1909,-0.202577706611562,"W m-2","r16i1p1f1","heatflux"
"CanESM5","historical",1910,0.372372293388508,"W m-2","r16i1p1f1","heatflux"
"CanESM5","historical",1911,0.671600293388438,"W m-2","r16i1p1f1","heatflux"
"CanESM5","historical",1912,-0.425288706611612,"W m-2","r16i1p1f1","heatflux"
"CanESM5","historical",1913,-0.411010206611592,"W m-2","r16i1p1f1","heatflux"
"CanESM5","historical",1914,-0.216398706611552,"W m-2","r16i1p1f1","heatflux"
"CanESM5","historical",1915,-0.188092706611642,"W m-2","r16i1p1f1","heatflux"
"CanESM5","historical",1916,-0.0751697066115922,"W m-2","r16i1p1f1","heatflux"
"CanESM5","historical",1917,0.251666293388358,"W m-2","r16i1p1f1","heatflux"
"CanESM5","historical",1918,0.388605293388408,"W m-2","r16i1p1f1","heatflux"
"CanESM5","historical",1919,-0.240800706611552,"W m-2","r16i1p1f1","heatflux"
"CanESM5","historical",1920,-0.187454706611542,"W m-2","r16i1p1f1","heatflux"
"CanESM5","historical",1921,-0.0639447066115322,"W m-2","r16i1p1f1","heatflux"
"CanESM5","historical",1922,0.0130902933883981,"W m-2","r16i1p1f1","heatflux"
"CanESM5","historical",1923,-0.194102706611492,"W m-2","r16i1p1f1","heatflux"
"CanESM5","historical",1924,-0.297293706611622,"W m-2","r16i1p1f1","heatflux"
"CanESM5","historical",1925,0.496260293388418,"W m-2","r16i1p1f1","heatflux"
"CanESM5","historical",1926,-0.443040706611572,"W m-2","r16i1p1f1","heatflux"
"CanESM5","historical",1927,0.039514293388478,"W m-2","r16i1p1f1","heatflux"
"CanESM5","historical",1928,-0.0286947066116419,"W m-2","r16i1p1f1","heatflux"
"CanESM5","historical",1929,-0.0756727066115719,"W m-2","r16i1p1f1","heatflux"
"CanESM5","historical",1930,0.719030793388458,"W m-2","r16i1p1f1","heatflux"
"CanESM5","historical",1931,-0.252664706611622,"W m-2","r16i1p1f1","heatflux"
"CanESM5","historical",1932,0.199919293388358,"W m-2","r16i1p1f1","heatflux"
"CanESM5","historical",1933,-0.0554527066115318,"W m-2","r16i1p1f1","heatflux"
"CanESM5","historical",1934,0.200026293388388,"W m-2","r16i1p1f1","heatflux"
"CanESM5","historical",1935,-0.0220607066115019,"W m-2","r16i1p1f1","heatflux"
"CanESM5","historical",1936,0.536060293388488,"W m-2","r16i1p1f1","heatflux"
"CanESM5","historical",1937,0.383293293388538,"W m-2","r16i1p1f1","heatflux"
"CanESM5","historical",1938,-0.0328987066116322,"W m-2","r16i1p1f1","heatflux"
"CanESM5","historical",1939,0.243511293388378,"W m-2","r16i1p1f1","heatflux"
"CanESM5","historical",1940,-0.261387706611502,"W m-2","r16i1p1f1","heatflux"
"CanESM5","historical",1941,-0.0411777066115819,"W m-2","r16i1p1f1","heatflux"
"CanESM5","historical",1942,-0.167132706611572,"W m-2","r16i1p1f1","heatflux"
"CanESM5","historical",1943,-0.192815706611572,"W m-2","r16i1p1f1","heatflux"
"CanESM5","historical",1944,-0.070274706611642,"W m-2","r16i1p1f1","heatflux"
"CanESM5","historical",1945,0.000113293388397828,"W m-2","r16i1p1f1","heatflux"
"CanESM5","historical",1946,0.200070293388408,"W m-2","r16i1p1f1","heatflux"
"CanESM5","historical",1947,0.251821293388418,"W m-2","r16i1p1f1","heatflux"
"CanESM5","historical",1948,0.859665293388418,"W m-2","r16i1p1f1","heatflux"
"CanESM5","historical",1949,-0.302859706611582,"W m-2","r16i1p1f1","heatflux"
"CanESM5","historical",1950,0.245022293388418,"W m-2","r16i1p1f1","heatflux"
"CanESM5","historical",1951,0.294454293388488,"W m-2","r16i1p1f1","heatflux"
"CanESM5","historical",1952,-0.185060706611562,"W m-2","r16i1p1f1","heatflux"
"CanESM5","historical",1953,0.387582293388378,"W m-2","r16i1p1f1","heatflux"
"CanESM5","historical",1954,0.463482293388508,"W m-2","r16i1p1f1","heatflux"
"CanESM5","historical",1955,0.296404293388418,"W m-2","r16i1p1f1","heatflux"
"CanESM5","historical",1956,-0.279015706611462,"W m-2","r16i1p1f1","heatflux"
"CanESM5","historical",1957,0.377474293388418,"W m-2","r16i1p1f1","heatflux"
"CanESM5","historical",1958,0.678869293388488,"W m-2","r16i1p1f1","heatflux"
"CanESM5","historical",1959,0.214989293388368,"W m-2","r16i1p1f1","heatflux"
"CanESM5","historical",1960,-0.0876557066116321,"W m-2","r16i1p1f1","heatflux"
"CanESM5","historical",1961,0.442138293388408,"W m-2","r16i1p1f1","heatflux"
"CanESM5","historical",1962,0.358311293388408,"W m-2","r16i1p1f1","heatflux"
"CanESM5","historical",1963,-2.64973070661152,"W m-2","r16i1p1f1","heatflux"
"CanESM5","historical",1964,-0.573350706611592,"W m-2","r16i1p1f1","heatflux"
"CanESM5","historical",1965,-0.709048706611572,"W m-2","r16i1p1f1","heatflux"
"CanESM5","historical",1966,-0.203080706611582,"W m-2","r16i1p1f1","heatflux"
"CanESM5","historical",1967,-0.569665706611532,"W m-2","r16i1p1f1","heatflux"
"CanESM5","historical",1968,0.0602992933884381,"W m-2","r16i1p1f1","heatflux"
"CanESM5","historical",1969,0.915393293388458,"W m-2","r16i1p1f1","heatflux"
"CanESM5","historical",1970,-0.322044706611632,"W m-2","r16i1p1f1","heatflux"
"CanESM5","historical",1971,-0.0250827066116419,"W m-2","r16i1p1f1","heatflux"
"CanESM5","historical",1972,0.281616293388498,"W m-2","r16i1p1f1","heatflux"
"CanESM5","historical",1973,0.0994562933883678,"W m-2","r16i1p1f1","heatflux"
"CanESM5","historical",1974,-0.523862706611642,"W m-2","r16i1p1f1","heatflux"
"CanESM5","historical",1975,0.0702092933884582,"W m-2","r16i1p1f1","heatflux"
"CanESM5","historical",1976,0.817800293388528,"W m-2","r16i1p1f1","heatflux"
"CanESM5","historical",1977,0.524077293388428,"W m-2","r16i1p1f1","heatflux"
"CanESM5","historical",1978,-0.0576497066116319,"W m-2","r16i1p1f1","heatflux"
"CanESM5","historical",1979,0.219862293388518,"W m-2","r16i1p1f1","heatflux"
"CanESM5","historical",1980,0.931959293388428,"W m-2","r16i1p1f1","heatflux"
"CanESM5","historical",1981,1.35769129338842,"W m-2","r16i1p1f1","heatflux"
"CanESM5","historical",1982,0.343320293388458,"W m-2","r16i1p1f1","heatflux"
"CanESM5","historical",1983,0.112496293388488,"W m-2","r16i1p1f1","heatflux"
"CanESM5","historical",1984,0.189726293388428,"W m-2","r16i1p1f1","heatflux"
"CanESM5","historical",1985,0.711070293388388,"W m-2","r16i1p1f1","heatflux"
"CanESM5","historical",1986,0.348632293388378,"W m-2","r16i1p1f1","heatflux"
"CanESM5","historical",1987,0.630154293388368,"W m-2","r16i1p1f1","heatflux"
"CanESM5","historical",1988,1.20153629338839,"W m-2","r16i1p1f1","heatflux"
"CanESM5","historical",1989,0.414263293388348,"W m-2","r16i1p1f1","heatflux"
"CanESM5","historical",1990,0.578194293388488,"W m-2","r16i1p1f1","heatflux"
"CanESM5","historical",1991,-0.037489706611622,"W m-2","r16i1p1f1","heatflux"
"CanESM5","historical",1992,-1.03792270661157,"W m-2","r16i1p1f1","heatflux"
"CanESM5","historical",1993,0.043293293388428,"W m-2","r16i1p1f1","heatflux"
"CanESM5","historical",1994,0.546517293388448,"W m-2","r16i1p1f1","heatflux"
"CanESM5","historical",1995,0.779981293388378,"W m-2","r16i1p1f1","heatflux"
"CanESM5","historical",1996,0.581289293388438,"W m-2","r16i1p1f1","heatflux"
"CanESM5","historical",1997,0.819497293388348,"W m-2","r16i1p1f1","heatflux"
"CanESM5","historical",1998,1.25742429338843,"W m-2","r16i1p1f1","heatflux"
"CanESM5","historical",1999,1.30131929338846,"W m-2","r16i1p1f1","heatflux"
"CanESM5","historical",2000,1.03106329338839,"W m-2","r16i1p1f1","heatflux"
"CanESM5","historical",2001,0.207519293388398,"W m-2","r16i1p1f1","heatflux"
"CanESM5","historical",2002,1.17425879338838,"W m-2","r16i1p1f1","heatflux"
"CanESM5","historical",2003,1.45552129338837,"W m-2","r16i1p1f1","heatflux"
"CanESM5","historical",2004,1.44756229338849,"W m-2","r16i1p1f1","heatflux"
"CanESM5","historical",2005,0.906078293388478,"W m-2","r16i1p1f1","heatflux"
"CanESM5","historical",2006,0.786875293388418,"W m-2","r16i1p1f1","heatflux"
"CanESM5","historical",2007,1.10894429338841,"W m-2","r16i1p1f1","heatflux"
"CanESM5","historical",2008,1.24021429338841,"W m-2","r16i1p1f1","heatflux"
"CanESM5","historical",2009,0.937984293388468,"W m-2","r16i1p1f1","heatflux"
"CanESM5","historical",2010,1.0436287933884,"W m-2","r16i1p1f1","heatflux"
"CanESM5","historical",2011,0.461301793388458,"W m-2","r16i1p1f1","heatflux"
